url,line,initial,name
https://ja.wikipedia.org/wiki/%E5%86%85%E7%94%B0%E7%99%BE%E9%96%93,あ,う,内田百間
https://ja.wikipedia.org/wiki/%E5%86%85%E7%94%B0%E5%B9%B9%E6%A8%B9,あ,う,内田幹樹
https://ja.wikipedia.org/wiki/%E5%86%85%E7%94%B0%E5%BA%B7%E5%A4%AB,あ,う,内田康夫
https://ja.wikipedia.org/wiki/%E5%86%85%E7%94%B0%E9%AD%AF%E5%BA%B5,あ,う,内田魯庵
https://ja.wikipedia.org/wiki/%E5%86%85%E8%88%98%E7%89%A7%E5%AD%90,あ,う,内舘牧子
https://ja.wikipedia.org/wiki/%E5%AE%87%E6%9C%88%E5%8E%9F%E6%99%B4%E6%98%8E,あ,う,宇月原晴明
https://ja.wikipedia.org/wiki/%E5%86%85%E6%B5%B7%E9%9A%86%E4%B8%80%E9%83%8E,あ,う,内海隆一郎
https://ja.wikipedia.org/wiki/%E5%AE%87%E8%83%BD%E9%B4%BB%E4%B8%80%E9%83%8E,あ,う,宇能鴻一郎
https://ja.wikipedia.org/wiki/%E5%AE%87%E9%87%8E%E6%B5%A9%E4%BA%8C,あ,う,宇野浩二
https://ja.wikipedia.org/wiki/%E5%AE%87%E9%87%8E%E5%8D%83%E4%BB%A3,あ,う,宇野千代
https://ja.wikipedia.org/wiki/%E5%86%B2%E6%96%B9%E4%B8%81,あ,う,冲方丁
https://ja.wikipedia.org/wiki/%E6%B5%B7%E7%8C%AB%E6%B2%A2%E3%82%81%E3%82%8D%E3%82%93,あ,う,海猫沢めろん
https://ja.wikipedia.org/wiki/%E6%A2%85%E5%B4%8E%E6%98%A5%E7%94%9F,あ,う,梅崎春生
https://ja.wikipedia.org/wiki/%E6%A2%85%E7%94%B0%E6%99%B4%E5%A4%AB,あ,う,梅田晴夫
https://ja.wikipedia.org/wiki/%E6%A2%85%E5%8E%9F%E5%85%8B%E6%96%87,あ,う,梅原克文
https://ja.wikipedia.org/wiki/%E6%B5%A6%E8%B3%80%E5%92%8C%E5%AE%8F,あ,う,浦賀和宏
https://ja.wikipedia.org/wiki/%E6%B5%A6%E6%B5%9C%E5%9C%AD%E4%B8%80%E9%83%8E,あ,う,浦浜圭一郎
https://ja.wikipedia.org/wiki/%E5%AC%89%E9%87%8E%E7%A7%8B%E5%BD%A6,あ,う,嬉野秋彦
https://ja.wikipedia.org/wiki/%E8%99%9A%E6%B7%B5%E7%8E%84,あ,う,虚淵玄
https://ja.wikipedia.org/wiki/%E6%B5%B7%E9%87%8E%E5%8D%81%E4%B8%89,あ,う,海野十三
https://ja.wikipedia.org/wiki/%E6%B1%9F%E4%B8%8A%E5%89%9B,あ,え,江上剛
https://ja.wikipedia.org/wiki/%E6%B1%9F%E5%8F%A3%E6%B8%99,あ,え,江口渙
https://ja.wikipedia.org/wiki/%E6%B1%9F%E5%9C%8B%E9%A6%99%E7%B9%94,あ,え,江國香織
https://ja.wikipedia.org/wiki/%E6%B1%9F%E5%B4%8E%E4%BF%8A%E5%B9%B3,あ,え,江崎俊平
https://ja.wikipedia.org/wiki/%E6%B1%9F%E6%88%B8%E5%B7%9D%E4%B9%B1%E6%AD%A9,あ,え,江戸川乱歩
https://ja.wikipedia.org/wiki/%E6%B1%9F%E6%B3%A2%E6%88%B8%E5%93%B2%E5%A4%AB,あ,え,江波戸哲夫
https://ja.wikipedia.org/wiki/%E6%B5%B7%E8%80%81%E6%B2%A2%E6%B3%B0%E4%B9%85,あ,え,海老沢泰久
https://ja.wikipedia.org/wiki/%E6%B1%9F%E8%A6%8B%E6%B0%B4%E8%94%AD,あ,え,江見水蔭
https://ja.wikipedia.org/wiki/%E5%86%86%E5%9F%8E%E5%A1%94,あ,え,円城塔
https://ja.wikipedia.org/wiki/%E5%86%86%E5%9C%B0%E6%96%87%E5%AD%90,あ,え,円地文子
https://ja.wikipedia.org/wiki/%E9%81%A0%E8%97%A4%E6%98%8E%E7%AF%84,あ,え,遠藤明範
https://ja.wikipedia.org/wiki/%E9%81%A0%E8%97%A4%E5%91%A8%E4%BD%9C,あ,え,遠藤周作
https://ja.wikipedia.org/wiki/%E9%81%A0%E8%97%A4%E5%BE%B9,あ,え,遠藤徹
https://ja.wikipedia.org/wiki/%E5%8F%8A%E5%B7%9D%E5%92%8C%E7%94%B7,あ,お,及川和男
https://ja.wikipedia.org/wiki/%E6%89%87%E6%99%BA%E5%8F%B2,あ,お,扇智史
https://ja.wikipedia.org/wiki/%E9%80%A2%E5%9D%82%E5%89%9B,あ,お,逢坂剛
https://ja.wikipedia.org/wiki/%E6%97%BA%E5%AD%A3%E5%BF%97%E3%81%9A%E3%81%8B,あ,お,旺季志ずか
https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%9F%B3%E8%8B%B1%E5%8F%B8,あ,お,大石英司
https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%9F%B3%E5%9C%AD,あ,お,大石圭
https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%9F%B3%E7%9B%B4%E7%B4%80,あ,お,大石直紀
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B1%9F%E5%81%A5%E4%B8%89%E9%83%8E,あ,お,大江健三郎
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B1%9F%E8%B3%A2%E6%AC%A1,あ,お,大江賢次
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B2%A1%E6%98%87%E5%B9%B3,あ,お,大岡昇平
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B2%A1%E7%8E%B2,あ,お,大岡玲
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%A8%B9%E9%80%A3%E5%8F%B8,あ,お,大樹連司
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%80%89%E5%B4%87%E8%A3%95,あ,お,大倉崇裕
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B4%8E%E5%96%84%E7%94%9F,あ,お,大崎善生
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B2%A2%E5%9C%A8%E6%98%8C,あ,お,大沢在昌
https://ja.wikipedia.org/wiki/%E5%A4%A7%E4%B8%8B%E8%8B%B1%E6%B2%BB,あ,お,大下英治
https://ja.wikipedia.org/wiki/%E5%A4%AA%E7%94%B0%E5%BF%A0%E5%8F%B8,あ,お,太田忠司
https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%94%B0%E6%B4%8B%E5%AD%90,あ,お,大田洋子
https://ja.wikipedia.org/wiki/%E5%A4%AA%E7%94%B0%E8%98%AD%E4%B8%89,あ,お,太田蘭三
https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%B0%B7%E7%BE%8A%E5%A4%AA%E9%83%8E,あ,お,大谷羊太郎
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%A1%9A%E8%8B%B1%E5%BF%97,あ,お,大塚英志
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%A1%9A%E6%A5%A0%E7%B7%92%E5%AD%90,あ,お,大塚楠緒子
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%A7%BB%E3%82%B1%E3%83%B3%E3%83%82,あ,お,大槻ケンヂ
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%9D%AA%E7%A0%82%E7%94%B7,あ,お,大坪砂男
https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%B6%B4%E7%BE%A9%E4%B8%B9,あ,お,大鶴義丹
https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%A5%BF%E7%A7%91%E5%AD%A6,あ,お,大西科学
https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%A5%BF%E5%B7%A8%E4%BA%BA,あ,お,大西巨人
https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%87%8E%E6%95%8F%E5%93%89,あ,お,大野敏哉
,あ,お,大貫晶川
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%BA%AD%E3%81%BF%E3%81%AA%E5%AD%90,あ,お,大庭みな子
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%A0%B4%E6%83%91,あ,お,大場惑
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%A9%8B%E4%B9%99%E7%BE%BD,あ,お,大橋乙羽
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%8E%9F%E5%AF%8C%E6%9E%9D,あ,お,大原富枝
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%8E%9F%E3%81%BE%E3%82%8A%E5%AD%90,あ,お,大原まり子
https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%9D%91%E5%8F%8B%E8%B2%B4%E7%BE%8E,あ,お,大村友貴美
https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%97%AA%E6%98%A5%E5%BD%A6,あ,お,大藪春彦
https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B1%B1%E5%B0%9A%E5%88%A9,あ,お,大山尚利
https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B4%8E%E9%9A%BC%E4%BA%BA,あ,お,岡崎隼人
https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B4%8E%E5%BC%98%E6%98%8E,あ,お,岡崎弘明
https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B6%8B%E4%BA%8C%E4%BA%BA,あ,お,岡嶋二人
https://ja.wikipedia.org/wiki/%E5%B2%A1%E7%94%B0%E4%B8%89%E9%83%8E,あ,お,岡田三郎
https://ja.wikipedia.org/wiki/%E5%B2%A1%E7%AF%A0%E5%90%8D%E6%A1%9C,あ,お,岡篠名桜
https://ja.wikipedia.org/wiki/%E5%B2%A1%E6%9D%BE%E5%92%8C%E5%A4%AB,あ,お,岡松和夫
https://ja.wikipedia.org/wiki/%E5%B2%A1%E6%9C%AC%E3%81%8B%E3%81%AE%E5%AD%90,あ,お,岡本かの子
https://ja.wikipedia.org/wiki/%E5%B2%A1%E6%9C%AC%E7%B6%BA%E5%A0%82,あ,お,岡本綺堂
https://ja.wikipedia.org/wiki/%E5%B2%A1%E6%9C%AC%E5%A5%BD%E5%8F%A4,あ,お,岡本好古
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E4%B8%80%E6%B0%B4,あ,お,小川一水
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E5%8B%9D%E5%B7%B1,あ,お,小川勝己
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E5%9B%BD%E5%A4%AB,あ,お,小川国夫
https://ja.wikipedia.org/wiki/%E7%B7%92%E5%B7%9D%E6%80%9C,あ,お,緒川怜
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E7%AB%9C%E7%94%9F,あ,お,小川竜生
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E6%9C%AA%E6%98%8E,あ,お,小川未明
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E6%B4%8B%E5%AD%90,あ,お,小川洋子
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B7%9D%E5%86%85%E5%88%9D%E6%9E%9D,あ,お,小川内初枝
https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%AD%E3%82%B7%E3%82%BF%E3%82%B1%E3%83%92%E3%82%B3,あ,お,オキシタケヒコ
https://ja.wikipedia.org/wiki/%E8%8D%BB%E9%87%8E%E3%82%A2%E3%83%B3%E3%83%8A,あ,お,荻野アンナ
https://ja.wikipedia.org/wiki/%E8%8D%BB%E5%8E%9F%E6%B5%A9,あ,お,荻原浩
https://ja.wikipedia.org/wiki/%E8%8D%BB%E5%8E%9F%E8%A6%8F%E5%AD%90,あ,お,荻原規子
https://ja.wikipedia.org/wiki/%E5%A5%A5%E6%B3%89%E5%85%89,あ,お,奥泉光
https://ja.wikipedia.org/wiki/%E5%A5%A5%E7%94%B0%E4%BA%9C%E5%B8%8C%E5%AD%90,あ,お,奥田亜希子
https://ja.wikipedia.org/wiki/%E5%A5%A5%E7%94%B0%E8%8B%B1%E6%9C%97,あ,お,奥田英朗
https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%86%8A%E7%A7%80%E9%9B%84,あ,お,小熊秀雄
https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%A0%97%E9%A2%A8%E8%91%89,あ,お,小栗風葉
https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%A0%97%E8%99%AB%E5%A4%AA%E9%83%8E,あ,お,小栗虫太郎
https://ja.wikipedia.org/wiki/%E5%B0%BE%E5%B4%8E%E4%B8%80%E9%9B%84,あ,お,尾崎一雄
https://ja.wikipedia.org/wiki/%E5%B0%BE%E5%B4%8E%E7%B4%85%E8%91%89,あ,お,尾崎紅葉
https://ja.wikipedia.org/wiki/%E5%B0%BE%E5%B4%8E%E5%A3%AB%E9%83%8E,あ,お,尾崎士郎
https://ja.wikipedia.org/wiki/%E5%B0%BE%E5%B4%8E%E7%BF%A0,あ,お,尾崎翠
https://ja.wikipedia.org/wiki/%E9%95%B7%E9%83%A8%E6%97%A5%E5%87%BA%E9%9B%84,あ,お,長部日出雄
https://ja.wikipedia.org/wiki/%E5%A4%A7%E4%BD%9B%E6%AC%A1%E9%83%8E,あ,お,大佛次郎
https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%B2%A2%E7%AB%A0%E5%8F%8B,あ,お,小沢章友
https://ja.wikipedia.org/wiki/%E6%8A%BC%E5%B7%9D%E6%98%A5%E6%B5%AA,あ,お,押川春浪
https://ja.wikipedia.org/wiki/%E7%B9%94%E7%94%B0%E4%BD%9C%E4%B9%8B%E5%8A%A9,あ,お,織田作之助
https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E5%B6%BD%E5%A4%AB,あ,お,小田嶽夫
https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E9%9B%85%E4%B9%85%E4%BB%81,あ,お,小田雅久仁
https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E5%AE%9F,あ,お,小田実
https://ja.wikipedia.org/wiki/%E8%90%BD%E5%90%88%E6%81%B5%E5%AD%90,あ,お,落合恵子
https://ja.wikipedia.org/wiki/%E8%90%BD%E5%90%88%E4%BF%A1%E5%BD%A6,あ,お,落合信彦
https://ja.wikipedia.org/wiki/%E4%B9%99%E4%B8%80,あ,お,乙一
https://ja.wikipedia.org/wiki/%E4%B9%99%E5%B7%9D%E5%84%AA%E4%B8%89%E9%83%8E,あ,お,乙川優三郎
https://ja.wikipedia.org/wiki/%E5%BE%A1%E5%A0%82%E5%BD%B0%E5%BD%A6,あ,お,御堂彰彦
https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%B2%BC%E4%B8%B9,あ,お,小沼丹
https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%AE%E3%81%A1%E3%82%85%E3%81%86%E3%81%93%E3%81%86,あ,お,おのちゅうこう
https://ja.wikipedia.org/wiki/%E5%B0%8F%E9%87%8E%E4%B8%8D%E7%94%B1%E7%BE%8E,あ,お,小野不由美
https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%B1%B1%E6%AD%A9,あ,お,小山歩
https://ja.wikipedia.org/wiki/%E7%B9%94%E5%AE%88%E3%81%8D%E3%82%87%E3%81%86%E3%82%84,あ,お,織守きょうや
https://ja.wikipedia.org/wiki/%E6%8A%98%E5%8E%9F%E4%B8%80,あ,お,折原一
https://ja.wikipedia.org/wiki/%E6%81%A9%E7%94%B0%E9%99%B8,あ,お,恩田陸
https://ja.wikipedia.org/wiki/%E6%B5%B7%E9%9F%B3%E5%AF%BA%E6%BD%AE%E4%BA%94%E9%83%8E,か,か,海音寺潮五郎
https://ja.wikipedia.org/wiki/%E9%96%8B%E9%AB%98%E5%81%A5,か,か,開高健
https://ja.wikipedia.org/wiki/%E6%B5%B7%E6%B8%A1%E8%8B%B1%E7%A5%90,か,か,海渡英祐
https://ja.wikipedia.org/wiki/%E6%B5%B7%E5%A0%82%E5%B0%8A,か,か,海堂尊
https://ja.wikipedia.org/wiki/%E6%B5%B7%E6%B3%95%E7%B4%80%E5%85%89,か,か,海法紀光
https://ja.wikipedia.org/wiki/%E6%AB%82%E6%9C%AB%E9%AB%98%E5%BD%B0,か,か,櫂末高彰
https://ja.wikipedia.org/wiki/%E5%8A%A0%E8%B3%80%E4%B9%99%E5%BD%A6,か,か,加賀乙彦
https://ja.wikipedia.org/wiki/%E9%8F%A1%E6%98%8E,か,か,鏡明
https://ja.wikipedia.org/wiki/%E5%9E%A3%E8%B0%B7%E7%BE%8E%E9%9B%A8,か,か,垣谷美雨
https://ja.wikipedia.org/wiki/%E5%9E%A3%E6%A0%B9%E6%B6%BC%E4%BB%8B,か,か,垣根涼介
https://ja.wikipedia.org/wiki/%E5%B2%B3%E7%9C%9F%E4%B9%9F,か,か,岳真也
https://ja.wikipedia.org/wiki/%E8%A7%92%E7%94%B0%E5%85%89%E4%BB%A3,か,か,角田光代
https://ja.wikipedia.org/wiki/%E6%99%AF%E5%B1%B1%E6%B0%91%E5%A4%AB,か,か,景山民夫
https://ja.wikipedia.org/wiki/%E7%AC%A0%E4%BA%95%E6%BD%94,か,か,笠井潔
https://ja.wikipedia.org/wiki/%E8%91%9B%E8%A5%BF%E4%BC%B8%E5%93%89,か,か,葛西伸哉
https://ja.wikipedia.org/wiki/%E8%91%9B%E8%A5%BF%E5%96%84%E8%94%B5,か,か,葛西善蔵
https://ja.wikipedia.org/wiki/%E5%8A%A0%E6%B2%BB%E5%B0%86%E4%B8%80,か,か,加治将一
https://ja.wikipedia.org/wiki/%E3%81%8B%E3%81%98%E3%81%84%E3%81%9F%E3%81%8B%E3%81%97,か,か,かじいたかし
https://ja.wikipedia.org/wiki/%E6%A2%B6%E4%BA%95%E5%9F%BA%E6%AC%A1%E9%83%8E,か,か,梶井基次郎
https://ja.wikipedia.org/wiki/%E6%A2%B6%E5%B0%BE%E7%9C%9F%E6%B2%BB,か,か,梶尾真治
https://ja.wikipedia.org/wiki/%E9%B9%BF%E5%B3%B6%E7%94%B0%E7%9C%9F%E5%B8%8C,か,か,鹿島田真希
https://ja.wikipedia.org/wiki/%E6%A2%B6%E5%B1%B1%E5%AD%A3%E4%B9%8B,か,か,梶山季之
https://ja.wikipedia.org/wiki/%E6%9F%8F%E6%9C%A8%E8%96%AB,か,か,柏木薫
https://ja.wikipedia.org/wiki/%E6%9F%8F%E8%91%89%E5%B9%B8%E5%AD%90,か,か,柏葉幸子
https://ja.wikipedia.org/wiki/%E9%9C%9E%E6%B5%81%E4%B8%80,か,か,霞流一
https://ja.wikipedia.org/wiki/%E7%B2%95%E8%B0%B7%E7%9F%A5%E4%B8%96,か,か,粕谷知世
https://ja.wikipedia.org/wiki/%E9%A2%A8%E9%87%8E%E7%9C%9F%E7%9F%A5%E9%9B%84,か,か,風野真知雄
https://ja.wikipedia.org/wiki/%E7%89%87%E5%B2%A1%E9%89%84%E5%85%B5,か,か,片岡鉄兵
https://ja.wikipedia.org/wiki/%E7%89%87%E5%B2%A1%E7%BE%A9%E7%94%B7,か,か,片岡義男
https://ja.wikipedia.org/wiki/%E7%89%87%E7%80%AC%E4%BA%8C%E9%83%8E,か,か,片瀬二郎
https://ja.wikipedia.org/wiki/%E6%96%B9%E6%B3%A2%E8%A6%8B%E5%A4%A7%E5%BF%97,か,か,方波見大志
https://ja.wikipedia.org/wiki/%E7%89%87%E5%B1%B1%E6%81%AD%E4%B8%80,か,か,片山恭一
https://ja.wikipedia.org/wiki/%E5%8B%9D%E7%9B%AE%E6%A2%93,か,か,勝目梓
https://ja.wikipedia.org/wiki/%E5%8B%9D%E5%B1%B1%E6%B5%B7%E7%99%BE%E5%90%88,か,か,勝山海百合
https://ja.wikipedia.org/wiki/%E6%A1%82%E6%9C%9B%E5%AE%9F,か,か,桂望実
https://ja.wikipedia.org/wiki/%E6%A1%82%E7%BE%8E%E4%BA%BA,か,か,桂美人
https://ja.wikipedia.org/wiki/%E9%96%80%E4%BA%95%E6%85%B6%E5%96%9C,か,か,門井慶喜
https://ja.wikipedia.org/wiki/%E9%96%80%E7%94%B0%E6%B3%B0%E6%98%8E,か,か,門田泰明
https://ja.wikipedia.org/wiki/%E5%8A%A0%E5%A0%82%E7%A7%80%E4%B8%89,か,か,加堂秀三
https://ja.wikipedia.org/wiki/%E5%8A%A0%E8%97%A4%E6%AD%A6%E9%9B%84,か,か,加藤武雄
https://ja.wikipedia.org/wiki/%E5%8A%A0%E8%97%A4%E5%BB%A3,か,か,加藤廣
https://ja.wikipedia.org/wiki/%E5%8A%A0%E8%97%A4%E5%B9%B8%E5%AD%90_(%E4%BD%9C%E5%AE%B6),か,か,加藤幸子
https://ja.wikipedia.org/wiki/%E4%B8%8A%E9%81%A0%E9%87%8E%E6%B5%A9%E5%B9%B3,か,か,上遠野浩平
https://ja.wikipedia.org/wiki/%E9%87%91%E4%BA%95%E7%BE%8E%E6%81%B5%E5%AD%90,か,か,金井美恵子
,か,か,金久保茂樹
https://ja.wikipedia.org/wiki/%E9%87%91%E5%9F%8E%E4%B8%80%E7%B4%80,か,か,金城一紀
https://ja.wikipedia.org/wiki/%E9%87%91%E5%8E%9F%E3%81%B2%E3%81%A8%E3%81%BF,か,か,金原ひとみ
,か,か,狩野あざみ
https://ja.wikipedia.org/wiki/%E5%8A%A0%E7%B4%8D%E6%96%B0%E5%A4%AA,か,か,加納新太
https://ja.wikipedia.org/wiki/%E5%8A%A0%E7%B4%8D%E6%9C%8B%E5%AD%90,か,か,加納朋子
https://ja.wikipedia.org/wiki/%E9%A6%99%E7%B4%8D%E8%AB%92%E4%B8%80,か,か,香納諒一
https://ja.wikipedia.org/wiki/%E6%A8%BA%E5%B1%B1%E4%B8%89%E8%8B%B1,か,か,樺山三英
https://ja.wikipedia.org/wiki/%E5%A3%81%E4%BA%95%E3%83%A6%E3%82%AB%E3%82%B3,か,か,壁井ユカコ
https://ja.wikipedia.org/wiki/%E9%8E%8C%E6%B1%A0%E5%92%8C%E9%A6%AC,か,か,鎌池和馬
https://ja.wikipedia.org/wiki/%E7%A5%9E%E7%8B%9B%E3%81%97%E3%81%9A,か,か,神狛しず
https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%8F%B8%E5%B0%8F%E5%89%A3,か,か,上司小剣
https://ja.wikipedia.org/wiki/%E7%A5%9E%E6%B0%B8%E5%AD%A6,か,か,神永学
https://ja.wikipedia.org/wiki/%E5%8A%A0%E9%96%80%E4%B8%83%E6%B5%B7,か,か,加門七海
https://ja.wikipedia.org/wiki/%E8%8C%85%E7%94%B0%E7%A0%82%E8%83%A1,か,か,茅田砂胡
https://ja.wikipedia.org/wiki/%E6%9E%AF%E9%87%8E%E7%91%9B,か,か,枯野瑛
https://ja.wikipedia.org/wiki/%E6%B2%B3%E5%B2%A1%E6%BD%AE%E9%A2%A8,か,か,河岡潮風
https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%B8%8A%E5%81%A5%E4%B8%80,か,か,川上健一
https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%B8%8A%E5%AE%97%E8%96%AB,か,か,川上宗薫
https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%B8%8A%E5%BC%98%E7%BE%8E,か,か,川上弘美
https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%B8%8A%E6%9C%AA%E6%98%A0%E5%AD%90,か,か,川上未映子
https://ja.wikipedia.org/wiki/%E5%B7%9D%E4%B8%8A%E7%A8%94,か,か,川上稔
https://ja.wikipedia.org/wiki/%E5%B7%9D%E5%8F%A3%E9%9B%85%E5%B9%B8,か,か,川口雅幸
https://ja.wikipedia.org/wiki/%E5%B7%9D%E5%8F%A3%E6%9D%BE%E5%A4%AA%E9%83%8E,か,か,川口松太郎
https://ja.wikipedia.org/wiki/%E5%B7%9D%E5%B4%8E%E9%95%B7%E5%A4%AA%E9%83%8E,か,か,川崎長太郎
https://ja.wikipedia.org/wiki/%E6%B2%B3%E9%87%8C%E4%B8%80%E4%BC%B8,か,か,河里一伸
https://ja.wikipedia.org/wiki/%E5%B7%9D%E7%94%B0%E6%8B%93%E7%9F%A2,か,か,川田拓矢
https://ja.wikipedia.org/wiki/%E5%B7%9D%E7%94%B0%E5%BC%A5%E4%B8%80%E9%83%8E,か,か,川田弥一郎
https://ja.wikipedia.org/wiki/%E5%B7%9D%E9%87%8E%E5%BD%B0%E5%AD%90,か,か,川野彰子
https://ja.wikipedia.org/wiki/%E5%B7%9D%E7%AB%AF%E8%A3%95%E4%BA%BA,か,か,川端裕人
https://ja.wikipedia.org/wiki/%E5%B7%9D%E7%AB%AF%E5%BA%B7%E6%88%90,か,か,川端康成
https://ja.wikipedia.org/wiki/%E5%B7%9D%E5%8F%88%E5%8D%83%E7%A7%8B,か,か,川又千秋
https://ja.wikipedia.org/wiki/%E5%B7%9D%E5%8E%9F%E7%A4%AB,か,か,川原礫
https://ja.wikipedia.org/wiki/%E4%B8%8A%E6%9E%97%E6%9A%81,か,か,上林暁
https://ja.wikipedia.org/wiki/%E7%A5%9E%E6%9E%97%E9%95%B7%E5%B9%B3,か,か,神林長平
https://ja.wikipedia.org/wiki/%E3%81%8B%E3%82%93%E3%81%B9%E3%82%80%E3%81%95%E3%81%97,か,か,かんべむさし
https://ja.wikipedia.org/wiki/%E6%9C%A8%E3%80%85%E9%AB%98%E5%A4%AA%E9%83%8E,か,き,木々高太郎
https://ja.wikipedia.org/wiki/%E8%8F%8A%E6%B1%A0%E5%AF%9B,か,き,菊池寛
https://ja.wikipedia.org/wiki/%E8%8F%8A%E5%9C%B0%E7%A7%80%E8%A1%8C,か,き,菊地秀行
https://ja.wikipedia.org/wiki/%E8%8F%8A%E6%B1%A0%E9%81%93%E4%BA%BA,か,き,菊池道人
https://ja.wikipedia.org/wiki/%E8%8F%8A%E6%B1%A0%E5%B9%BD%E8%8A%B3,か,き,菊池幽芳
https://ja.wikipedia.org/wiki/%E8%8F%8A%E6%9D%91%E5%88%B0,か,き,菊村到
https://ja.wikipedia.org/wiki/%E6%9C%A8%E5%B4%8E%E3%81%95%E3%81%A8%E5%AD%90,か,き,木崎さと子
https://ja.wikipedia.org/wiki/%E6%9C%A8%E5%9C%B0%E9%9B%85%E6%98%A0%E5%AD%90,か,き,木地雅映子
https://ja.wikipedia.org/wiki/%E8%B2%B4%E5%8F%B8%E5%B1%B1%E6%B2%BB,か,き,貴司山治
https://ja.wikipedia.org/wiki/%E8%B2%B4%E5%BF%97%E7%A5%90%E4%BB%8B,か,き,貴志祐介
https://ja.wikipedia.org/wiki/%E5%B2%B8%E7%94%B0%E5%9C%8B%E5%A3%AB,か,き,岸田國士
https://ja.wikipedia.org/wiki/%E7%B4%80%E7%94%B0%E9%A0%86%E4%B8%80%E9%83%8E,か,き,紀田順一郎
https://ja.wikipedia.org/wiki/%E5%8C%97%E5%A4%8F%E8%BC%9D,か,き,北夏輝
https://ja.wikipedia.org/wiki/%E5%96%9C%E5%A4%9A%E3%81%BF%E3%81%A9%E3%82%8A,か,き,喜多みどり
https://ja.wikipedia.org/wiki/%E3%81%8D%E3%81%A0%E3%81%BF%E3%81%AE%E3%82%8B,か,き,きだみのる
https://ja.wikipedia.org/wiki/%E5%8C%97%E6%9D%9C%E5%A4%AB,か,き,北杜夫
https://ja.wikipedia.org/wiki/%E5%8C%97%E6%96%B9%E8%AC%99%E4%B8%89,か,き,北方謙三
https://ja.wikipedia.org/wiki/%E5%8C%97%E4%B8%8A%E7%A7%8B%E5%BD%A6,か,き,北上秋彦
https://ja.wikipedia.org/wiki/%E5%8C%97%E5%B7%9D%E6%AD%A9%E5%AE%9F,か,き,北川歩実
https://ja.wikipedia.org/wiki/%E5%8C%97%E5%9C%8B%E6%B5%A9%E4%BA%8C,か,き,北國浩二
